metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
http_req_receiving,1656374716,30.370786,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374716,211.000000,,,,,,,,,test,,,,,,
data_received,1656374716,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374716,33.544873,,,,,,,,,test,,,,,,
iterations,1656374716,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374716,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374716,36.049079,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374716,0.014858,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374716,0.039434,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374716,2.364733,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374716,33.644912,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374716,211.000000,,,,,,,,,test,,,,,,
data_received,1656374716,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374716,36.916353,,,,,,,,,test,,,,,,
iterations,1656374716,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374716,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374716,22.173940,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374716,0.008115,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374716,0.037351,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374716,2.319118,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374716,19.817471,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374716,211.000000,,,,,,,,,test,,,,,,
data_received,1656374716,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374716,22.938128,,,,,,,,,test,,,,,,
iterations,1656374716,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374716,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374716,22.342717,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374716,0.006793,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374716,0.026490,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374716,2.310702,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374716,20.005525,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374716,211.000000,,,,,,,,,test,,,,,,
data_received,1656374716,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374716,23.045822,,,,,,,,,test,,,,,,
iterations,1656374716,1.000000,,,,,,,,,test,,,,,,
vus,1656374716,50.000000,,,,,,,,,,,,,,,
vus_max,1656374716,50.000000,,,,,,,,,,,,,,,
http_reqs,1656374716,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374716,25.357805,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374716,0.014257,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374716,0.044453,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374716,2.612741,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374716,22.700611,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374716,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374716,211.000000,,,,,,,,,test,,,,,,
data_received,1656374716,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374716,26.043357,,,,,,,,,test,,,,,,
iterations,1656374716,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374716,1.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_duration,1656374716,6.616581,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_blocked,1656374716,0.018585,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_connecting,1656374716,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_tls_handshaking,1656374716,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_sending,1656374716,0.049693,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_waiting,1656374716,6.428337,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_receiving,1656374716,0.138551,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
http_req_failed,1656374716,0.000000,,,,true,,POST,http://localhost:8080/api/postRoar,HTTP/1.1,test,,200,,,http://localhost:8080/api/postRoar,
data_sent,1656374716,303.000000,,,,,,,,,test,,,,,,
data_received,1656374716,251.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374716,7.695744,,,,,,,,,test,,,,,,
iterations,1656374716,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,22.251085,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.020058,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.053681,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.514446,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,19.682958,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,22.968726,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,23.825559,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.009228,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.044343,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.564099,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,21.217117,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,24.716788,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,22.151938,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.007164,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.027281,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.394520,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,19.730137,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,22.914304,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,23.686287,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.014708,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.041147,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.432140,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,21.213000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,24.392878,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,23.404427,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.011481,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.051677,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.354074,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,20.998676,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,24.357512,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,29.904988,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.010640,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.062066,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.446538,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,27.396384,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,30.829771,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,20.465852,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.009859,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.050455,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.565982,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,17.849415,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,21.351009,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,22.691784,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.015770,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.075111,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_waiting,1656374717,2.390192,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_receiving,1656374717,20.226481,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_failed,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
data_sent,1656374717,211.000000,,,,,,,,,test,,,,,,
data_received,1656374717,44089.000000,,,,,,,,,test,,,,,,
iteration_duration,1656374717,23.741942,,,,,,,,,test,,,,,,
iterations,1656374717,1.000000,,,,,,,,,test,,,,,,
vus,1656374717,50.000000,,,,,,,,,,,,,,,
vus_max,1656374717,50.000000,,,,,,,,,,,,,,,
http_reqs,1656374717,1.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_duration,1656374717,27.925440,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_blocked,1656374717,0.014658,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_connecting,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_tls_handshaking,1656374717,0.000000,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
http_req_sending,1656374717,0.028483,,,,true,,GET,http://localhost:8080/api/getRoars?upTo=0&limit=200,HTTP/1.1,test,,200,,,http://localhost:8080/api/getRoars?upTo=0&limit=200,
